Product Id,Product Name (Relevant company name),Categories,Subcategories,Tags,Keywords,Price in rupees,Ratings,Eco Friendly
1566,Compostable pan,Kitchen,Pan,compostable pan,"pan, compostable",2075,4.9,2
1567,Reused pan,Kitchen,Pan,reused pan,"pan, reused",999,4.9,2
1568,DIY pan,Kitchen,Pan,DIY pan,"pan, DIY",849,4.9,2
1569,Compostable paper pan,Kitchen,Pan,"compostable paper pan, paper pan","pan, compostable, paper",800,4.9,2
1570,Compostable coconut fiber pan,Kitchen,Pan,"compostable coconut fiber pan, coconut fiber pan","pan, compostable, coconut fiber",2490,4.9,2
1571,Reused aluminum pan,Kitchen,Pan,"reused aluminum pan, aluminum pan","pan, reused, aluminum",1100,4.9,2
1572,Reused stainless steel pan,Kitchen,Pan,"reused stainless steel pan, stainless steel pan","pan, reused, stainless steel",1500,4.9,2
1573,Reused ceramic pan,Kitchen,Pan,"reused ceramic pan, ceramic pan","pan, reused, ceramic",1000,4.9,2
1574,DIY paper pan,Kitchen,Pan,"DIY paper pan, paper pan","pan, DIY, paper",800,4.9,2
1575,DIY coconut fiber pan,Kitchen,Pan,"DIY coconut fiber pan, coconut fiber pan","pan, DIY, coconut fiber",1490,4.9,2
1576,DIY aluminum pan,Kitchen,Pan,"DIY aluminum pan, aluminum pan","pan, DIY, aluminum",999,4.9,2
1577,DIY stainless steel pan,Kitchen,Pan,"DIY stainless steel pan, stainless steel pan","pan, DIY, stainless steel",1000,4.9,2
1578,DIY ceramic pan,Kitchen,Pan,"DIY ceramic pan, ceramic pan","pan, DIY, ceramic",929,4.9,2
1579,DIY paper pan,Kitchen,Pan,"DIY paper pan, paper pan","pan, DIY, paper",670,4.9,2
1580,DIY coconut fiber pan,Kitchen,Pan,"DIY coconut fiber pan, coconut fiber pan","pan, DIY, coconut fiber",1799,4.9,2
1581,Bamboo Keychain (Ecoware),Keychains,Eco-friendly,"Bamboo, Sustainable","Bamboo keychain, Eco-friendly keychain, Sustainable keychain",200,4.5,2
1582,Recycled Metal Keychain (Trex),Keychains,Recycled,"Metal, Eco-friendly","Recycled metal keychain, Eco-friendly keychain",150,4,1
1583,Cork Keychain (Corkzilla),Keychains,Eco-friendly,"Cork, Natural","Cork keychain, Eco-friendly keychain, Natural keychain",100,3.5,2
1584,Silicone Keychain (Earth Rated),Keychains,Eco-friendly,"Silicone, Food-grade","Silicone keychain, Eco-friendly keychain, Food-grade keychain",250,4.8,2
1585,Hemp Keychain (Ecowair),Keychains,Eco-friendly,"Hemp, Sustainable","Hemp keychain, Eco-friendly keychain, Sustainable keychain",300,4.7,2
1586,Upcycled Keychain (Freecycle),Keychains,Recycled,"Unique, Upcycled","Upcycled keychain, Recycled keychain, Unique keychain",200,4.4,1
1587,Wooden Keychain (Woodchuck),Keychains,Eco-friendly,"Wood, Sustainable","Wooden keychain, Eco-friendly keychain, Sustainable keychain",150,4.3,2
1588,Biodegradable Keychain (GreenPax),Keychains,Eco-friendly,"Biodegradable, Compostable","Biodegradable keychain, Eco-friendly keychain, Compostable keychain",250,4.8,2
1589,Recycled Plastic Keychain (Repreve),Keychains,Recycled,"Plastic, Eco-friendly","Recycled plastic keychain, Eco-friendly keychain",100,4.1,1
1590,Fair Trade Keychain (Serrv International),Keychains,Fair Trade,"Handmade, Artisanal","Fair trade keychain, Handmade keychain, Artisanal keychain",200,4.6,2
1591,Seagrass Keychain (Ecoware),Keychains,Eco-friendly,"Seagrass, Natural","Seagrass keychain, Eco-friendly keychain, Natural keychain",200,4.5,2
1592,Recycled Glass Keychain (Trex),Keychains,Recycled,"Glass, Eco-friendly","Recycled glass keychain, Eco-friendly keychain",150,4,1
1593,Organic Cotton Keychain (Corkzilla),Keychains,Eco-friendly,"Organic cotton, Natural","Organic cotton keychain, Eco-friendly keychain, Natural keychain",100,3.5,2
1594,Recycled Paper Keychain (Earth Rated),Keychains,Recycled,"Paper, Eco-friendly","Recycled paper keychain, Eco-friendly keychain",250,4.8,2
1595,Bamboo Fiber Keychain (Ecowair),Keychains,Eco-friendly,"Bamboo fiber, Sustainable","Bamboo fiber keychain, Eco-friendly keychain, Sustainable keychain",300,4.7,2
1596,Upcycled Metal Keychain (Freecycle),Keychains,Recycled,"Unique, Upcycled","Upcycled metal keychain, Recycled keychain, Unique keychain",200,4.4,1
1597,Wooden Keychain with Laser Engraving (Woodchuck),Keychains,Eco-friendly,"Wood, Sustainable, Engraved","Wooden keychain, Eco-friendly keychain, Engraved keychain",150,4.3,2
1598,Biodegradable Keychain with Compostable Packaging (GreenPax),Keychains,Eco-friendly,"Biodegradable, Compostable","Biodegradable keychain, Eco-friendly keychain, Compostable keychain, Compostable packaging",250,4.8,2
1599,Recycled Plastic Keychain with Sustainable Packaging (Repreve),Keychains,Recycled,"Plastic, Eco-friendly","Recycled plastic keychain, Eco-friendly keychain, Sustainable packaging",100,4.1,1
1600,Fair Trade Keychain with Organic Packaging (Serrv International),Keychains,Fair Trade,"Handmade, Artisanal","Fair trade keychain, Handmade keychain, Artisanal keychain, Organic packaging",200,4.6,1
1601,MOSISO Eco-Friendly Laptop Case (MOSISO),Laptop Cases,Eco-Friendly,"Sleeve, Case, Cover, Bag, Protection, Eco-Friendly","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case",500,4.5,2
1602,Amazon Basics Recycled Laptop Case (Amazon Basics),Laptop Cases,Eco-Friendly,"Sleeve, Case, Cover, Bag, Protection, Recycled","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case",300,4,1
1603,Thule Gauntlet 3.0 Eco-Friendly Laptop Case (Thule),Laptop Cases,"Eco-Friendly, Protective","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Shockproof, Water-resistant","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Shockproof laptop case, Water-resistant laptop case",1000,4.8,2
1604,Incase Designs Eco-Friendly Laptop Sleeve (Incase),Laptop Cases,"Eco-Friendly, Stylish","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Stylish","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Stylish laptop sleeve",700,4.7,2
1605,Tomtoc Eco-Friendly Laptop Sleeve (Tomtoc),Laptop Cases,"Eco-Friendly, Slim","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Slim","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Slim laptop sleeve",600,4.6,2
1606,Waterfield Designs Eco-Friendly SleeveCase (Waterfield Designs),Laptop Cases,"Eco-Friendly, Premium","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Premium","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Premium laptop sleeve",1200,4.9,2
1607,Knomo London Eco-Friendly Laptop Sleeve (Knomo London),Laptop Cases,"Eco-Friendly, Professional","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Professional","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Professional laptop sleeve",1500,4.8,2
1608,Timbuk2 Eco-Friendly Laptop Sleeve (Timbuk2),Laptop Cases,"Eco-Friendly, Active","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Active","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Active laptop sleeve",800,4.7,2
1609,Targus Eco-Friendly Laptop Sleeve (Targus),Laptop Cases,"Eco-Friendly, Durable","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Durable","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Durable laptop sleeve",400,4.6,2
1610,Sleeve by Twelve South Eco-Friendly Laptop Sleeve (Twelve South),Laptop Cases,"Eco-Friendly, Minimalist","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Minimalist","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Minimalist laptop sleeve",900,4.9,2
1611,Ecoware Bamboo Laptop Case (Ecoware),Laptop Cases,Eco-Friendly,"Sleeve, Case, Cover, Bag, Protection, Bamboo","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Bamboo laptop case",500,4.5,2
1612,Trex Recycled Metal Laptop Case (Trex),Laptop Cases,"Eco-Friendly, Protective","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Recycled, Shockproof, Water-resistant","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Shockproof laptop case, Water-resistant laptop case",1000,4.8,1
1613,Corkzilla Cork Laptop Case (Corkzilla),Laptop Cases,"Eco-Friendly, Stylish","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Cork","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Cork laptop case, Stylish laptop sleeve",700,4.7,2
1614,Earth Rated Silicone Laptop Case (Earth Rated),Laptop Cases,"Eco-Friendly, Slim","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Silicone, Slim","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Silicone laptop case, Slim laptop sleeve",600,4.6,2
1615,Ecowair Hemp Laptop Case (Ecowair),Laptop Cases,"Eco-Friendly, Durable","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Hemp, Durable","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Hemp laptop case, Durable laptop sleeve",400,4.5,2
1616,Freecycle Upcycled Metal Laptop Case (Freecycle),Laptop Cases,"Eco-Friendly, Unique","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Upcycled, Unique","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Upcycled laptop case, Unique laptop sleeve",500,4.4,1
1617,Woodchuck Wooden Laptop Case (Woodchuck),Laptop Cases,"Eco-Friendly, Professional","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Wooden, Professional","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Wooden laptop case, Professional laptop sleeve",1000,4.8,2
1618,GreenPax Biodegradable Laptop Case (GreenPax),Laptop Cases,"Eco-Friendly, Active","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Biodegradable, Compostable, Active","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Biodegradable laptop case, Compostable laptop case, Active laptop sleeve",800,4.7,2
1619,Repreve Recycled Plastic Laptop Case (Repreve),Laptop Cases,"Eco-Friendly, Durable","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Recycled, Plastic, Durable","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Recycled laptop case, Plastic laptop case, Durable laptop sleeve",400,4.6,1
1620,Serrv International Fair Trade Cotton Laptop Case (Serrv International),Laptop Cases,"Eco-Friendly, Stylish, Fair Trade","Sleeve, Case, Cover, Bag, Protection, Eco-Friendly, Cotton, Fair Trade","Laptop case, Eco-friendly laptop case, Sustainable laptop case, Cotton laptop case, Fair trade laptop sleeve, Stylish laptop sleeve",700,4.7,2
1621,Organic cotton t-shirt,Clothing,Top,"organic cotton t-shirt, t-shirt, organic cotton, sustainable clothing","t-shirt, organic, sustainable",1400,4.9,0
1622,Recycled polyester t-shirt,Clothing,Top,"recycled polyester t-shirt, t-shirt, recycled polyester, sustainable clothing","t-shirt, recycled, sustainable",1750,4.9,0
1623,Linen t-shirt,Clothing,Top,"linen t-shirt, t-shirt, linen, sustainable clothing","t-shirt, linen, sustainable",2100,4.9,0
1624,Hemp t-shirt,Clothing,Top,"hemp t-shirt, t-shirt, hemp, sustainable clothing","t-shirt, hemp, sustainable",2450,4.9,0
1625,Tencel t-shirt,Clothing,Top,"tencel t-shirt, t-shirt, tencel, sustainable clothing","t-shirt, tencel, sustainable",2800,4.9,0
1626,Vintage t-shirt,Clothing,Top,"vintage t-shirt, t-shirt, vintage, sustainable clothing","t-shirt, vintage, sustainable",700,4.9,2
1627,Reused t-shirt,Clothing,Top,"reused t-shirt, t-shirt, reused, sustainable clothing","t-shirt, reused, sustainable",350,4.9,2
1628,DIY t-shirt,Clothing,Top,"DIY t-shirt, t-shirt, DIY, sustainable clothing","t-shirt, DIY, sustainable",100,4.9,2
1629,Organic cotton t-shirt (with a design),Clothing,Top,"organic cotton t-shirt, t-shirt, organic cotton, sustainable clothing, design","t-shirt, organic, sustainable, design",1750,4.9,0
1630,Recycled polyester t-shirt (with a design),Clothing,Top,"recycled polyester t-shirt, t-shirt, recycled polyester, sustainable clothing, design","t-shirt, recycled, sustainable, design",2100,4.9,0
1631,Linen t-shirt (with a design),Clothing,Top,"linen t-shirt, t-shirt, linen, sustainable clothing, design","t-shirt, linen, sustainable, design",2450,4.9,0
1632,Hemp t-shirt (with a design),Clothing,Top,"hemp t-shirt, t-shirt, hemp, sustainable clothing, design","t-shirt, hemp, sustainable, design",2800,4.9,0
1633,Tencel t-shirt (with a design),Clothing,Top,"tencel t-shirt, t-shirt, tencel, sustainable clothing, design","t-shirt, tencel, sustainable, design",3150,4.9,0
1634,Vintage t-shirt (with a design),Clothing,Top,"vintage t-shirt, t-shirt, vintage, sustainable clothing, design","t-shirt, vintage, sustainable, design",1400,4.9,2
1635,Reused t-shirt (with a design),Clothing,Top,"reused t-shirt, t-shirt, reused, sustainable clothing, design","t-shirt, reused, sustainable, design",700,4.9,2
1636,DIY t-shirt (with a design),Clothing,Top,"DIY t-shirt, t-shirt, DIY, sustainable clothing, design","t-shirt, DIY, sustainable, design",50,4.9,2
1637,Organic cotton t-shirt (with a pocket),Clothing,Top,"organic cotton t-shirt, t-shirt, organic cotton, sustainable clothing, pocket","t-shirt, organic, sustainable, pocket",1750,4.9,0
1638,Recycled polyester t-shirt (with a pocket),Clothing,Top,"recycled polyester t-shirt, t-shirt, recycled polyester, sustainable clothing, pocket","t-shirt, recycled, sustainable, pocket",2100,4.9,0
1639,Linen t-shirt (with a pocket),Clothing,Top,"linen t-shirt, t-shirt, linen, sustainable clothing, pocket","t-shirt, linen, sustainable, pocket",2450,4.9,0
1640,Hemp t-shirt (with a pocket),Clothing,Top,"hemp t-shirt, t-shirt, hemp, sustainable clothing, pocket","t-shirt, hemp, sustainable, pocket",2800,4.9,0
1641,Gold Plated Necklace (Shining Diva),Necklaces,Gold Plated,Women's Fashion Jewellery,"Necklace, Gold Plated, Shining Diva",500,4.5,0
1642,Silver Plated Earrings (Yellow Chimes),Earrings,Silver Plated,Women's Fashion Jewellery,"Earrings, Silver Plated, Yellow Chimes",300,4.2,0
1643,American Diamond Bracelet (Zaveri Pearls),Bracelets,American Diamond,Women's Fashion Jewellery,"Bracelet, American Diamond, Zaveri Pearls",700,4.7,1
1644,Pearl Pendant Set (Jewellery Junction),Pendant Sets,Pearl,Women's Fashion Jewellery,"Pendant Set, Pearl, Jewellery Junction",1000,4.9,0
1645,Kundan Ring (Shree Shyam Jewellers),Rings,Kundan,Women's Fashion Jewellery,"Ring, Kundan, Shree Shyam Jewellers",400,4.4,1
1646,Oxidised Silver Anklet (Myntra),Anklets,Oxidised Silver,Women's Fashion Jewellery,"Anklet, Oxidised Silver, Myntra",200,4.1,0
1647,Men's Silver Chain (Amazon),Chains,Silver,Men's Fashion Jewellery,"Chain, Silver, Men's Jewellery",600,4.6,0
1648,Men's Black Leather Bracelet (Flipkart),Bracelets,Leather,Men's Fashion Jewellery,"Bracelet, Leather, Men's Jewellery",400,4.3,1
1649,Kids' Hair Band (Kidzee),Hair Accessories,Kids' Jewellery,"Hair Band, Kids' Jewellery","
Opens in a new window

www.amazon.in

Kids' Hair Band",150,4,0
1650,Kids' Necklace (Peora),Necklaces,Kids' Jewellery,"Necklace, Kids' Jewellery","
Opens in a new window

www.flipkart.com

Kids' Necklace",200,4.2,1
1651,Gold Plated Jhumka Earrings (FabIndia),Earrings,Jhumka,Women's Fashion Jewellery,"Earrings, Jhumka, Gold Plated, FabIndia",600,4.7,1
1652,Silver Oxidised Anklet (Ajio),Anklets,Oxidised Silver,Women's Fashion Jewellery,"Anklet, Oxidised Silver, Ajio",300,4.2,0
1653,American Diamond Pendant Set (Voylla),Pendant Sets,American Diamond,Women's Fashion Jewellery,"Pendant Set, American Diamond, Voylla",1200,4.9,1
1654,Pearl Bracelet (Melorra),Bracelets,Pearl,Women's Fashion Jewellery,"Bracelet, Pearl, Melorra",800,4.8,0
1655,Kundan Ring (Zaveri Pearls),Rings,Kundan,Women's Fashion Jewellery,"Ring, Kundan, Zaveri Pearls",500,4.5,1
1656,Oxidised Silver Nose Ring (Nykaa Fashion),Nose Rings,Oxidised Silver,Women's Fashion Jewellery,"Nose Ring, Oxidised Silver, Nykaa Fashion",200,4.1,0
1657,Men's Gold Plated Bracelet (Voylla),Bracelets,Gold Plated,Men's Fashion Jewellery,"Bracelet, Gold Plated, Men's Jewellery",700,4.6,1
1658,Men's Leather Watch Strap (Amazon),Watch Straps,Leather,Men's Fashion Jewellery,"Watch Strap, Leather, Men's Jewellery",500,4.4,0
1659,Kids' Hair Clip (H&M),Hair Accessories,Kids' Jewellery,"Hair Clip, Kids' Jewellery","
Opens in a new window

m.indiamart.com

Kids' Hair Clip",100,4,1
1660,Kids' Bracelet Set (Babyoye),Bracelets,Kids' Jewellery,"Bracelet Set, Kids' Jewellery","
Opens in a new window

www.amazon.in

Kids' Bracelet Set",300,4.2,0
1661,Bamboo comb,Grooming,Comb,"bamboo comb, comb, bamboo, sustainable grooming","comb, bamboo, sustainable",50,4.9,0
1662,Wooden comb,Grooming,Comb,"wooden comb, comb, wooden, sustainable grooming","comb, wooden, sustainable",60,4.9,0
1663,Horn comb,Grooming,Comb,"horn comb, comb, horn, sustainable grooming","comb, horn, sustainable",100,4.9,0
1664,Metal comb,Grooming,Comb,"metal comb, comb, metal, sustainable grooming","comb, metal, sustainable",80,4.9,0
1665,Ceramic comb,Grooming,Comb,"ceramic comb, comb, ceramic, sustainable grooming","comb, ceramic, sustainable",120,4.9,0
1666,Compostable comb,Grooming,Comb,"compostable comb, comb, compostable, sustainable grooming","comb, compostable, sustainable",50,4.9,2
1667,Plastic comb with wide teeth,Grooming,Comb,"plastic comb, comb, plastic, wide teeth, sustainable grooming","comb, plastic, sustainable, wide teeth",20,4.9,1
1668,Plastic comb with fine teeth,Grooming,Comb,"plastic comb, comb, plastic, fine teeth, sustainable grooming","comb, plastic, sustainable, fine teeth",30,4.9,1
1669,Bamboo comb with wide teeth,Grooming,Comb,"bamboo comb, comb, bamboo, wide teeth, sustainable grooming","comb, bamboo, sustainable, wide teeth",60,4.9,0
1670,Wooden comb with fine teeth,Grooming,Comb,"wooden comb, comb, wooden, fine teeth, sustainable grooming","comb, wooden, sustainable, fine teeth",70,4.9,0
1671,Horn comb with handle,Grooming,Comb,"horn comb, comb, horn, handle, sustainable grooming","comb, horn, sustainable, handle",110,4.9,0
1672,Metal comb with folding design,Grooming,Comb,"metal comb, comb, metal, folding, sustainable grooming","comb, metal, sustainable, folding",90,4.9,0
1673,Ceramic comb with heat resistance,Grooming,Comb,"ceramic comb, comb, ceramic, heat resistant, sustainable grooming","comb, ceramic, sustainable, heat resistant",130,4.9,0
1674,Compostable comb with double-sided teeth,Grooming,Comb,"compostable comb, comb, compostable, double-sided, sustainable grooming","comb, compostable, sustainable, double-sided",60,4.9,2
1675,Reused comb with unique design,Grooming,Comb,"reused comb, comb, reused, unique design, sustainable grooming","comb, reused, sustainable, unique design",40,4.9,2
1676,DIY comb with natural materials,Grooming,Comb,"DIY comb, comb, DIY, natural materials, sustainable grooming","comb, DIY, sustainable, natural materials",20,4.9,2
1677,Bamboo comb with detangling bristles,Grooming,Comb,"bamboo comb, comb, bamboo, detangling bristles, sustainable grooming","comb, bamboo, sustainable, detangling",70,4.9,0
1678,Wooden comb with afro teeth,Grooming,Comb,"wooden comb, comb, wooden, afro teeth, sustainable grooming","comb, wooden, sustainable, afro teeth",80,4.9,0
1679,Horn comb with lice comb,Grooming,Comb,"horn comb, comb, horn, lice comb, sustainable grooming","comb, horn, sustainable, lice comb",120,4.9,0
1680,Metal comb with beard comb,Grooming,Comb,"metal comb, comb, metal, beard comb, sustainable grooming","comb, metal, sustainable, beard comb",100,4.9,0
1681,AmazonBasics 4-Tier Adjustable Shoe Rack,Shoe Racks,Over-the-Door Shoe Racks,"Shoe Rack, Organizer, Storage","Shoes, Storage, Organization",999,4.5,1
1682,IKEA Trones Shoe Rack with Doors,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage","Shoes, Storage, Organization",1999,4.8,0
1683,Pepperfry 3-Tier Shoe Rack with Bench,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Bench","Shoes, Storage, Organization, Seating",2999,4.7,2
1684,Urban Ladder 4-Tier Metal Shoe Rack,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage","Shoes, Storage, Organization",3999,4.9,1
1685,FabIndia 2-Tier Wooden Shoe Rack,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage","Shoes, Storage, Organization",4999,5,2
1686,HomeTown 3-Tier Shoe Rack with Shelves,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Shelves","Shoes, Storage, Organization, Display",5999,4.6,0
1687,Lifestyle 4-Tier Shoe Rack with Wheels,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Wheels","Shoes, Storage, Organization, Mobility",6999,4.8,1
1688,Godrej Interio 5-Tier Shoe Rack with Mirror,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Mirror","Shoes, Storage, Organization, Display",7999,4.9,2
1689,Nilkamal 6-Tier Shoe Rack with Cabinet,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Cabinet","Shoes, Storage, Organization, Concealment",8999,4.7,0
1690,Durian 7-Tier Shoe Rack with Cushion,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Cushion","Shoes, Storage, Organization, Comfort",9999,4.9,1
1691,IKEA Skubb Shoe Organizer,Shoe Racks,Under-Bed Shoe Racks,"Shoe Rack, Organizer, Storage","Shoes, Storage, Organization",499,4.4,0
1692,HomeTown Over-the-Door Shoe Organizer,Shoe Racks,Over-the-Door Shoe Racks,"Shoe Rack, Organizer, Storage","Shoes, Storage, Organization",699,4.6,1
1693,Lifestyle Wall-Mounted Shoe Rack,Shoe Racks,Wall-Mounted Shoe Racks,"Shoe Rack, Organizer, Storage","Shoes, Storage, Organization",899,4.8,2
1694,Godrej Interio Corner Shoe Rack,Shoe Racks,Corner Shoe Racks,"Shoe Rack, Organizer, Storage","Shoes, Storage, Organization",1099,4.9,1
1695,Nilkamal Wooden Shoe Rack with Drawers,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Drawers","Shoes, Storage, Organization, Concealment",1299,4.7,0
1696,Durian Metal Shoe Rack with Shoe Horns,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Shoe Horns","Shoes, Storage, Organization, Convenience",1499,4.9,1
1697,AmazonBasics 2-Tier Shoe Rack with Seat,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Seat","Shoes, Storage, Organization, Seating",1699,4.5,2
1698,IKEA Trones Shoe Rack with Baskets,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Baskets","Shoes, Storage, Organization, Concealment",1899,4.8,0
1699,Pepperfry 3-Tier Shoe Rack with Doors,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Doors","Shoes, Storage, Organization, Concealment",2099,4.7,1
1700,Urban Ladder 4-Tier Shoe Rack with Shelves,Shoe Racks,Free-Standing Shoe Racks,"Shoe Rack, Organizer, Storage, Shelves","Shoes, Storage, Organization, Display",2299,4.9,2
1701,Wooden Clothespins (Eco-Products),Home & Kitchen,Laundry,Clothespins,"Wooden, Eco-friendly, Sustainable",200,4.5,2
1702,Stainless Steel Clothespins (GreenLiving),Home & Kitchen,Laundry,Clothespins,"Stainless Steel, Rust-proof, Durable",300,4,0
1703,Plastic Clothespins (Clothespin Central),Home & Kitchen,Laundry,Clothespins,"Plastic, Affordable, Colorful",100,3.5,1
1704,Bamboo Clothespins (EcoFriendlyHome),Home & Kitchen,Laundry,Clothespins,"Bamboo, Sustainable, Biodegradable",250,4.2,2
1705,Spring Clothespins (ClothespinWorld),Home & Kitchen,Laundry,Clothespins,"Spring-loaded, Easy to use, Secure",150,3.7,1
1706,Decorative Clothespins (ClothespinCreative),Home & Kitchen,Laundry,Clothespins,"Fun, Colorful, Unique",120,3.8,1
1707,Travel Clothespins (ClothespinToGo),Travel,Accessories,Clothespins,"Lightweight, Portable, Compact",180,4.1,0
1708,Heavy-Duty Clothespins (ClothespinStrong),Home & Kitchen,Laundry,Clothespins,"Strong, Durable, All-weather",350,4.6,1
1709,Solar-Powered Clothespins (GreenLiving),Home & Kitchen,Laundry,Clothespins,"Solar-powered, Eco-friendly, Efficient",500,4.3,0
1710,Smart Clothespins (ClothespinSmart),Home & Kitchen,Laundry,Clothespins,"Smart, Wi-Fi enabled, Connected",800,4.8,1
1711,Wooden Clothespins with Pegs (Eco-Products),Home & Kitchen,Laundry,Clothespins,"Wooden, Eco-friendly, Sustainable, Pegs",220,4.6,2
1712,Stainless Steel Clothespins with Springs (GreenLiving),Home & Kitchen,Laundry,Clothespins,"Stainless Steel, Rust-proof, Durable, Spring-loaded",320,4.1,0
1713,Plastic Clothespins with Grips (Clothespin Central),Home & Kitchen,Laundry,Clothespins,"Plastic, Affordable, Colorful, Grips",110,3.6,1
1714,Bamboo Clothespins with Hooks (EcoFriendlyHome),Home & Kitchen,Laundry,Clothespins,"Bamboo, Sustainable, Biodegradable, Hooks",260,4.3,2
1715,Spring Clothespins with Clips (ClothespinWorld),Home & Kitchen,Laundry,Clothespins,"Spring-loaded, Easy to use, Secure, Clips",160,3.8,1
1716,Decorative Clothespins with Patterns (ClothespinCreative),Home & Kitchen,Laundry,Clothespins,"Fun, Colorful, Unique, Patterns",130,3.9,1
1717,Travel Clothespins with Pouch (ClothespinToGo),Travel,Accessories,Clothespins,"Lightweight, Portable, Compact, Pouch",190,4.2,0
1718,Heavy-Duty Clothespins with Double Springs (ClothespinStrong),Home & Kitchen,Laundry,Clothespins,"Strong, Durable, All-weather, Double Springs",360,4.7,1
1719,Solar-Powered Clothespins with Light (GreenLiving),Home & Kitchen,Laundry,Clothespins,"Solar-powered, Eco-friendly, Efficient, Light",520,4.4,0
1720,Smart Clothespins with App Control (ClothespinSmart),Home & Kitchen,Laundry,Clothespins,"Smart, Wi-Fi enabled, Connected, App Control",820,4.9,1
1721,Wooden hanger with standard hook,Clothing,Hanger,"wooden hanger, hanger, wooden, standard hook, sustainable clothing","hanger, wooden, sustainable, standard hook",699,4.9,0
1722,Metal hanger with velvet coating,Clothing,Hanger,"metal hanger, hanger, metal, velvet coating, sustainable clothing","hanger, metal, sustainable, velvet coating",1099,4.9,0
1723,Bamboo hanger with non-slip design,Clothing,Hanger,"bamboo hanger, hanger, bamboo, non-slip, sustainable clothing","hanger, bamboo, sustainable, non-slip",1299,4.9,0
1724,Plastic hanger with standard hook,Clothing,Hanger,"plastic hanger, hanger, plastic, standard hook, sustainable clothing","hanger, plastic, sustainable, standard hook",899,4.9,1
1725,Plastic hanger with velvet coating,Clothing,Hanger,"plastic hanger, hanger, plastic, velvet coating, sustainable clothing","hanger, plastic, sustainable, velvet coating",1245,4.9,1
1726,Wooden hanger with cascading hooks,Clothing,Hanger,"wooden hanger, hanger, wooden, cascading hooks, sustainable clothing","hanger, wooden, sustainable, cascading hooks",1999,4.9,0
1727,Plastic hanger with space-saving design,Clothing,Hanger,"plastic hanger, hanger, plastic, space-saving, sustainable clothing","hanger, plastic, sustainable, space-saving",1100,4.9,1
