Product Id,Product Name (Relevant company name),Categories,Subcategories,Tags,Keywords,Price in rupees,Ratings,Eco Friendly
1667,plastic comb wide teeth,grooming,comb,plastic comb comb plastic wide teeth sustainable grooming,comb plastic sustainable wide teeth,20.0,4.9,1
1668,plastic comb fine teeth,grooming,comb,plastic comb comb plastic fine teeth sustainable grooming,comb plastic sustainable fine teeth,30.0,4.9,1
1669,bamboo comb wide teeth,grooming,comb,bamboo comb comb bamboo wide teeth sustainable grooming,comb bamboo sustainable wide teeth,60.0,4.9,0
1670,wooden comb fine teeth,grooming,comb,wooden comb comb wooden fine teeth sustainable grooming,comb wooden sustainable fine teeth,70.0,4.9,0
1671,horn comb handle,grooming,comb,horn comb comb horn handle sustainable grooming,comb horn sustainable handle,110.0,4.9,0
1672,metal comb folding design,grooming,comb,metal comb comb metal folding sustainable grooming,comb metal sustainable folding,90.0,4.9,0
1673,ceramic comb heat resistance,grooming,comb,ceramic comb comb ceramic heat resistant sustainable grooming,comb ceramic sustainable heat resistant,130.0,4.9,0
1674,compostable comb double sided teeth,grooming,comb,compostable comb comb compostable double sided sustainable grooming,comb compostable sustainable double sided,60.0,4.9,2
1675,reused comb unique design,grooming,comb,reused comb comb reused unique design sustainable grooming,comb reused sustainable unique design,40.0,4.9,2
1676,diy comb natural materials,grooming,comb,diy comb comb diy natural materials sustainable grooming,comb diy sustainable natural materials,20.0,4.9,2
1677,bamboo comb detangling bristles,grooming,comb,bamboo comb comb bamboo detangling bristles sustainable grooming,comb bamboo sustainable detangling,70.0,4.9,0
1678,wooden comb afro teeth,grooming,comb,wooden comb comb wooden afro teeth sustainable grooming,comb wooden sustainable afro teeth,80.0,4.9,0
1679,horn comb lice comb,grooming,comb,horn comb comb horn lice comb sustainable grooming,comb horn sustainable lice comb,120.0,4.9,0
1680,metal comb beard comb,grooming,comb,metal comb comb metal beard comb sustainable grooming,comb metal sustainable beard comb,100.0,4.9,0
1681,amazonbasics 4 tier adjustable shoe rack,shoe racks,door shoe racks,shoe rack organizer storage,shoes storage organization,999.0,4.5,1
1682,ikea trones shoe rack doors,shoe racks,free standing shoe racks,shoe rack organizer storage,shoes storage organization,1999.0,4.8,0
1683,pepperfry 3 tier shoe rack bench,shoe racks,free standing shoe racks,shoe rack organizer storage bench,shoes storage organization seating,2999.0,4.7,2
1684,urban ladder 4 tier metal shoe rack,shoe racks,free standing shoe racks,shoe rack organizer storage,shoes storage organization,3999.0,4.9,1
1685,fabindia 2 tier wooden shoe rack,shoe racks,free standing shoe racks,shoe rack organizer storage,shoes storage organization,4999.0,5.0,2
1686,hometown 3 tier shoe rack shelves,shoe racks,free standing shoe racks,shoe rack organizer storage shelves,shoes storage organization display,5999.0,4.6,0
1687,lifestyle 4 tier shoe rack wheels,shoe racks,free standing shoe racks,shoe rack organizer storage wheels,shoes storage organization mobility,6999.0,4.8,1
1688,godrej interio 5 tier shoe rack mirror,shoe racks,free standing shoe racks,shoe rack organizer storage mirror,shoes storage organization display,7999.0,4.9,2
1689,nilkamal 6 tier shoe rack cabinet,shoe racks,free standing shoe racks,shoe rack organizer storage cabinet,shoes storage organization concealment,8999.0,4.7,0
1690,durian 7 tier shoe rack cushion,shoe racks,free standing shoe racks,shoe rack organizer storage cushion,shoes storage organization comfort,9999.0,4.9,1
1691,ikea skubb shoe organizer,shoe racks,bed shoe racks,shoe rack organizer storage,shoes storage organization,499.0,4.4,0
1692,hometown door shoe organizer,shoe racks,door shoe racks,shoe rack organizer storage,shoes storage organization,699.0,4.6,1
1693,lifestyle wall mounted shoe rack,shoe racks,wall mounted shoe racks,shoe rack organizer storage,shoes storage organization,899.0,4.8,2
1694,godrej interio corner shoe rack,shoe racks,corner shoe racks,shoe rack organizer storage,shoes storage organization,1099.0,4.9,1
1695,nilkamal wooden shoe rack drawers,shoe racks,free standing shoe racks,shoe rack organizer storage drawers,shoes storage organization concealment,1299.0,4.7,0
1696,durian metal shoe rack shoe horns,shoe racks,free standing shoe racks,shoe rack organizer storage shoe horns,shoes storage organization convenience,1499.0,4.9,1
1697,amazonbasics 2 tier shoe rack seat,shoe racks,free standing shoe racks,shoe rack organizer storage seat,shoes storage organization seating,1699.0,4.5,2
1698,ikea trones shoe rack baskets,shoe racks,free standing shoe racks,shoe rack organizer storage baskets,shoes storage organization concealment,1899.0,4.8,0
1699,pepperfry 3 tier shoe rack doors,shoe racks,free standing shoe racks,shoe rack organizer storage doors,shoes storage organization concealment,2099.0,4.7,1
1700,urban ladder 4 tier shoe rack shelves,shoe racks,free standing shoe racks,shoe rack organizer storage shelves,shoes storage organization display,2299.0,4.9,2
1701,wooden clothespins eco products,home kitchen,laundry,clothespins,wooden eco friendly sustainable,200.0,4.5,2
1702,stainless steel clothespins greenliving,home kitchen,laundry,clothespins,stainless steel rust proof durable,300.0,4.0,0
1703,plastic clothespins clothespin central,home kitchen,laundry,clothespins,plastic affordable colorful,100.0,3.5,1
1704,bamboo clothespins ecofriendlyhome,home kitchen,laundry,clothespins,bamboo sustainable biodegradable,250.0,4.2,2
1705,spring clothespins clothespinworld,home kitchen,laundry,clothespins,spring loaded easy use secure,150.0,3.7,1
1706,decorative clothespins clothespincreative,home kitchen,laundry,clothespins,fun colorful unique,120.0,3.8,1
1707,travel clothespins clothespintogo,travel,accessories,clothespins,lightweight portable compact,180.0,4.1,0
1708,heavy duty clothespins clothespinstrong,home kitchen,laundry,clothespins,strong durable weather,350.0,4.6,1
1709,solar powered clothespins greenliving,home kitchen,laundry,clothespins,solar powered eco friendly efficient,500.0,4.3,0
1710,smart clothespins clothespinsmart,home kitchen,laundry,clothespins,smart wi fi enabled connected,800.0,4.8,1
1711,wooden clothespins pegs eco products,home kitchen,laundry,clothespins,wooden eco friendly sustainable pegs,220.0,4.6,2
1712,stainless steel clothespins springs greenliving,home kitchen,laundry,clothespins,stainless steel rust proof durable spring loaded,320.0,4.1,0
1713,plastic clothespins grips clothespin central,home kitchen,laundry,clothespins,plastic affordable colorful grips,110.0,3.6,1
1714,bamboo clothespins hooks ecofriendlyhome,home kitchen,laundry,clothespins,bamboo sustainable biodegradable hooks,260.0,4.3,2
1715,spring clothespins clips clothespinworld,home kitchen,laundry,clothespins,spring loaded easy use secure clips,160.0,3.8,1
1716,decorative clothespins patterns clothespincreative,home kitchen,laundry,clothespins,fun colorful unique patterns,130.0,3.9,1
1717,travel clothespins pouch clothespintogo,travel,accessories,clothespins,lightweight portable compact pouch,190.0,4.2,0
1718,heavy duty clothespins double springs clothespinstrong,home kitchen,laundry,clothespins,strong durable weather double springs,360.0,4.7,1
1719,solar powered clothespins light greenliving,home kitchen,laundry,clothespins,solar powered eco friendly efficient light,520.0,4.4,0
1720,smart clothespins app control clothespinsmart,home kitchen,laundry,clothespins,smart wi fi enabled connected app control,820.0,4.9,1
1721,wooden hanger standard hook,clothing,hanger,wooden hanger hanger wooden standard hook sustainable clothing,hanger wooden sustainable standard hook,699.0,4.9,0
1722,metal hanger velvet coating,clothing,hanger,metal hanger hanger metal velvet coating sustainable clothing,hanger metal sustainable velvet coating,1099.0,4.9,0
1723,bamboo hanger non slip design,clothing,hanger,bamboo hanger hanger bamboo non slip sustainable clothing,hanger bamboo sustainable non slip,1299.0,4.9,0
1724,plastic hanger standard hook,clothing,hanger,plastic hanger hanger plastic standard hook sustainable clothing,hanger plastic sustainable standard hook,899.0,4.9,1
1725,plastic hanger velvet coating,clothing,hanger,plastic hanger hanger plastic velvet coating sustainable clothing,hanger plastic sustainable velvet coating,1245.0,4.9,1
1726,wooden hanger cascading hooks,clothing,hanger,wooden hanger hanger wooden cascading hooks sustainable clothing,hanger wooden sustainable cascading hooks,1999.0,4.9,0
1727,plastic hanger space saving design,clothing,hanger,plastic hanger hanger plastic space saving sustainable clothing,hanger plastic sustainable space saving,1100.0,4.9,1
1728,metal hanger adjustable height,clothing,hanger,metal hanger hanger metal adjustable height sustainable clothing,hanger metal sustainable adjustable height,1499.0,4.9,0
1729,plastic hanger heavy duty construction,clothing,hanger,plastic hanger hanger plastic heavy duty sustainable clothing,hanger plastic sustainable heavy duty,989.0,4.9,1
1730,bamboo hanger eco friendly finish,clothing,hanger,bamboo hanger hanger bamboo eco friendly finish sustainable clothing,hanger bamboo sustainable eco friendly finish,1599.0,4.9,0
1731,plastic hanger personalized engraving,clothing,hanger,plastic hanger hanger plastic personalized engraving sustainable clothing,hanger plastic sustainable personalized engraving,1499.0,4.9,1
1732,wooden hanger cascading hooks,clothing,hanger,wooden hanger hanger wooden cascading hooks sustainable clothing,hanger wooden sustainable cascading hooks,1399.0,4.9,0
1733,plastic hanger non slip coating,clothing,hanger,plastic hanger hanger plastic non slip coating sustainable clothing,hanger plastic sustainable non slip coating,1299.0,4.9,1
1734,metal hanger rust resistant finish,clothing,hanger,metal hanger hanger metal rust resistant finish sustainable clothing,hanger metal sustainable rust resistant finish,1359.0,4.9,0
1735,plastic hanger tiered design,clothing,hanger,plastic hanger hanger plastic tiered sustainable clothing,hanger plastic sustainable tiered,1259.0,4.9,1
1736,wooden hanger child size design,clothing,hanger,wooden hanger hanger wooden child size sustainable clothing,hanger wooden sustainable child size,1349.0,4.9,0
1737,metal hanger velvet covered clips,clothing,hanger,metal hanger hanger metal velvet covered clips sustainable clothing,hanger metal sustainable velvet covered clips,1399.0,4.9,0
1738,plastic hanger extendable design,clothing,hanger,plastic hanger hanger plastic extendable sustainable clothing,hanger plastic sustainable extendable,1249.0,4.9,1
1739,wooden hanger non slip rubber grips,clothing,hanger,wooden hanger hanger wooden non slip rubber grips sustainable clothing,hanger wooden sustainable non slip rubber grips,1299.0,4.9,0
1740,metal hanger heavy duty swivel hook,clothing,hanger,metal hanger hanger metal heavy duty swivel hook sustainable clothing,hanger metal sustainable heavy duty swivel hook,1139.0,4.9,0
1741,aluminium extension ladder bosch,tools hardware,ladders scaffolding,aluminium extension bosch,aluminium extension ladder bosch,2500.0,4.5,1
1742,fiberglass step ladder werner,tools hardware,ladders scaffolding,fiberglass step werner,fiberglass step ladder werner,3000.0,4.7,2
1743,multi purpose ladder little giant,tools hardware,ladders scaffolding,multi purpose little giant,multi purpose ladder little giant,3500.0,4.8,1
1744,attic ladder fakro,tools hardware,ladders scaffolding,attic fakro,attic ladder fakro,4000.0,4.6,0
1745,telescopic ladder wolf,tools hardware,ladders scaffolding,telescopic wolf,telescopic ladder wolf,4500.0,4.8,1
1746,scaffolding ladder layher,tools hardware,ladders scaffolding,scaffolding layher,scaffolding ladder layher,5000.0,4.7,2
1747,garden ladder spear jackson,gardening diy,ladders steps,garden spear jackson,garden ladder spear jackson,2000.0,4.4,1
1748,step stool rubbermaid,home kitchen,ladders steps,step stool rubbermaid,step stool rubbermaid,1500.0,4.3,0
1749,ladder dolly kwik step,tools hardware,ladders scaffolding,ladder dolly kwik step,ladder dolly kwik step,1000.0,4.6,1
1750,ladder stabilizer xtend climb,tools hardware,ladders scaffolding,ladder stabilizer xtend climb,ladder stabilizer xtend climb,500.0,4.7,2
1751,wooden step ladder louisville ladder,tools hardware,ladders scaffolding,wooden step louisville ladder,wooden step ladder louisville ladder,2700.0,4.3,1
1752,foldable ladder gorilla ladders,tools hardware,ladders scaffolding,foldable gorilla ladders,foldable ladder gorilla ladders,3200.0,4.5,2
1753,platform ladder werner,tools hardware,ladders scaffolding,platform werner,platform ladder werner,3700.0,4.6,1
1754,painter s ladder little giant,tools hardware,ladders scaffolding,painter s little giant,painter s ladder little giant,4200.0,4.7,2
1755,roof ladder werner,tools hardware,ladders scaffolding,roof werner,roof ladder werner,4700.0,4.8,1
1756,industrial ladder louisville ladder,tools hardware,ladders scaffolding,industrial louisville ladder,industrial ladder louisville ladder,5200.0,4.7,2
1757,orchard ladder gorilla ladders,gardening diy,ladders steps,orchard gorilla ladders,orchard ladder gorilla ladders,2200.0,4.4,1
1758,step ladder handrail rubbermaid,home kitchen,ladders steps,step ladder handrail rubbermaid,step ladder handrail rubbermaid,1700.0,4.3,0
1759,ladder extension kwik step,tools hardware,ladders scaffolding,ladder extension kwik step,ladder extension kwik step,1200.0,4.6,1
1760,ladder leveler xtend climb,tools hardware,ladders scaffolding,ladder leveler xtend climb,ladder leveler xtend climb,600.0,4.7,2
1761,manduka eko lite yoga mat,fitness exercise,yoga mats,eco friendly yoga mat yoga mat eco friendly sustainable,yoga mat eco friendly sustainable,1400.0,4.9,0
1762,jadeyoga harmony yoga mat,fitness exercise,yoga mats,sustainable yoga mat yoga mat sustainable eco friendly,yoga mat sustainable eco friendly,1500.0,4.9,0
1763,b yoga b mat everyday yoga mat,fitness exercise,yoga mats,natural rubber yoga mat yoga mat natural rubber eco friendly,yoga mat natural rubber eco friendly,1200.0,4.9,0
1764,corkyogis natural cork yoga mat,fitness exercise,yoga mats,cork yoga mat natural cork yoga mat eco friendly,yoga mat cork eco friendly,1300.0,4.9,0
1765,gaiam yoga mat eco friendly,fitness exercise,yoga mats,eco friendly yoga mat yoga mat eco friendly sustainable,yoga mat eco friendly sustainable,1000.0,4.9,0
1766,pvc yoga mat,fitness exercise,yoga mats,yoga mat pvc non eco friendly,yoga mat pvc non eco friendly,400.0,4.9,1
1767,nbr yoga mat,fitness exercise,yoga mats,yoga mat nbr non eco friendly,yoga mat nbr non eco friendly,300.0,4.9,1
1768,tpe yoga mat,fitness exercise,yoga mats,yoga mat tpe non eco friendly,yoga mat tpe non eco friendly,600.0,4.9,1
1769,eva yoga mat,fitness exercise,yoga mats,yoga mat eva non eco friendly,yoga mat eva non eco friendly,500.0,4.9,1
1770,recycled plastic yoga mat,fitness exercise,yoga mats,yoga mat recycled plastic non eco friendly,yoga mat recycled plastic non eco friendly,800.0,4.9,1
1771,hemp yoga mat,fitness exercise,yoga mats,yoga mat hemp eco friendly,yoga mat hemp eco friendly,1500.0,4.9,0
1772,organic cotton yoga mat,fitness exercise,yoga mats,yoga mat organic cotton eco friendly,yoga mat organic cotton eco friendly,1600.0,4.9,0
1773,natural rubber yoga mat,fitness exercise,yoga mats,yoga mat natural rubber eco friendly,yoga mat natural cork eco friendly,1800.0,4.9,0
1774,cork yoga mat,fitness exercise,yoga mats,yoga mat cork eco friendly,yoga mat cork eco friendly,1300.0,4.9,0
1775,bamboo yoga mat,fitness exercise,yoga mats,yoga mat bamboo eco friendly,yoga mat bamboo eco friendly,1400.0,4.9,0
1776,jute yoga mat,fitness exercise,yoga mats,yoga mat jute eco friendly,yoga mat jute eco friendly,1500.0,4.9,0
1777,wool yoga mat,fitness exercise,yoga mats,yoga mat wool eco friendly,yoga mat wool eco friendly,1600.0,4.9,0
1778,pvc yoga mat,fitness exercise,yoga mats,yoga mat pvc non eco friendly,yoga mat pvc non eco friendly,400.0,4.9,1
1779,nbr yoga mat,fitness exercise,yoga mats,yoga mat nbr non eco friendly,yoga mat nbr non eco friendly,300.0,4.9,1
1780,tpe yoga mat,fitness exercise,yoga mats,yoga mat tpe non eco friendly,yoga mat tpe non eco friendly,600.0,4.9,1
1781,mrf kashmir willow cricket bat,bats,english willow bats,kashmir willow bat,cricket bat english willow kashmir willow mrf,10000.0,4.5,2
1782,ss ton cricket bat,bats,english willow bats,ss ton bat,cricket bat english willow ss ton,15000.0,4.8,0
1783,sg icon cricket bat,bats,english willow bats,sg icon bat,cricket bat english willow sg icon,20000.0,4.9,2
1784,kookaburra kahuna cricket bat,bats,australian willow bats,kookaburra kahuna bat,cricket bat australian willow kookaburra kahuna,25000.0,5.0,0
1785,gray nicolls masterclass cricket bat,bats,english willow bats,gray nicolls masterclass bat,cricket bat english willow gray nicolls masterclass,30000.0,4.7,2
1786,gunn moore diamond cricket bat,bats,english willow bats,gunn moore diamond bat,cricket bat english willow gunn moore diamond,35000.0,4.9,0
1787,masuri ghost cricket bat,bats,english willow bats,masuri ghost bat,cricket bat english willow masuri ghost,40000.0,5.0,2
1788,adidas adipower cricket shoe,cricket,shoe,adidas adipower bat,cricket bat english willow adidas adipower,45000.0,4.8,1
1789,nike air zoom cricket bat,bats,english willow bats,nike air zoom bat,cricket bat english willow nike air zoom,50000.0,4.9,2
1790,puma evopower cricket bat,bats,english willow bats,puma evopower bat,cricket bat english willow puma evopower,55000.0,5.0,0
1791,ram crazy plastic cricket bat,bats,plastic bats,plastic bat,cricket bat plastic bat ram crazy,500.0,3.5,1
1792,grs kids zone heavy grade plastic cricket bat,bats,plastic bats,kids plastic bat,cricket bat plastic bat kids plastic bat,750.0,4.0,1
1793,cw plastic cricket bat,bats,plastic bats,plastic bat,cricket bat plastic bat cw,1000.0,4.5,1
1794,ranrox fitness plastic cricket bat,bats,plastic bats,plastic bat,cricket bat plastic bat ranrox fitness,1250.0,4.7,1
1795,hyper heavy grade hard plastic cricket bat,bats,plastic bats,hard plastic bat,cricket bat hard plastic bat hyper,1500.0,4.9,1
1796,ram crazy rubber cricket bat,bats,rubber bats,rubber bat,cricket bat rubber bat ram crazy,1000.0,3.5,1
1797,grs kids zone heavy grade rubber cricket bat,bats,rubber bats,kids rubber bat,cricket bat rubber bat kids rubber bat,1250.0,4.0,0
1798,cw rubber cricket bat,bats,rubber bats,rubber bat,cricket bat rubber bat cw,1500.0,4.5,2
1799,ranrox fitness rubber cricket bat,bats,rubber bats,rubber bat,cricket bat rubber bat ranrox fitness,1750.0,4.7,2
1800,hyper heavy grade hard rubber cricket bat,bats,rubber bats,hard rubber bat,cricket bat hard rubber bat hyper,2000.0,4.9,2
1801,konjac sponge,bath body,loofahs,konjac sponge loofah eco friendly sustainable,konjac sponge loofah eco friendly sustainable,100.0,4.9,0
1802,luffa sponge,bath body,loofahs,luffa sponge loofah eco friendly sustainable,luffa sponge loofah eco friendly sustainable,50.0,4.9,0
1803,bamboo loofah,bath body,loofahs,bamboo loofah loofah eco friendly sustainable,bamboo loofah eco friendly sustainable,70.0,4.9,0
1804,hemp loofah,bath body,loofahs,hemp loofah loofah eco friendly sustainable,hemp loofah eco friendly sustainable,80.0,4.9,0
1805,sisal loofah,bath body,loofahs,sisal loofah loofah eco friendly sustainable,sisal loofah eco friendly sustainable,60.0,4.9,0
1806,plastic loofah,bath body,loofahs,plastic loofah loofah plastic non eco friendly,plastic loofah non eco friendly,30.0,4.9,1
1807,synthetic loofah,bath body,loofahs,synthetic loofah loofah synthetic non eco friendly,synthetic loofah non eco friendly,40.0,4.9,1
1808,sea wool loofah,bath body,loofahs,sea wool loofah loofah eco friendly sustainable,sea wool loofah eco friendly sustainable,90.0,4.9,0
1809,loofah scrubber,bath body,loofahs,loofah scrubber loofah eco friendly sustainable,loofah scrubber eco friendly sustainable,100.0,4.9,0
1810,loofah facial pad,bath body,loofahs,loofah facial pad loofah eco friendly sustainable,loofah facial pad eco friendly sustainable,70.0,4.9,0
1811,loofah exfoliating gloves,bath body,loofahs,loofah exfoliating gloves loofah eco friendly sustainable,loofah exfoliating gloves eco friendly sustainable,120.0,4.9,0
1812,loofah soap pouch,bath body,loofahs,loofah soap pouch loofah eco friendly sustainable,loofah soap pouch eco friendly sustainable,80.0,4.9,0
1813,loofah dish scrubber,bath body,loofahs,loofah dish scrubber loofah eco friendly sustainable,loofah dish scrubber eco friendly sustainable,60.0,4.9,0
1814,loofah body brush,bath body,loofahs,loofah body brush loofah eco friendly sustainable,loofah body brush eco friendly sustainable,90.0,4.9,0
1815,loofah shoe brush,bath body,loofahs,loofah shoe brush loofah eco friendly sustainable,loofah shoe brush eco friendly sustainable,80.0,4.9,0
1816,loofah pot scrubber,bath body,loofahs,loofah pot scrubber loofah eco friendly sustainable,loofah pot scrubber eco friendly sustainable,70.0,4.9,0
1817,loofah vegetable brush,bath body,loofahs,loofah vegetable brush loofah eco friendly sustainable,loofah vegetable brush eco friendly sustainable,60.0,4.9,0
1818,plastic loofah brush,bath body,loofahs,plastic loofah brush loofah plastic non eco friendly,plastic loofah non eco friendly,30.0,4.9,1
1819,synthetic loofah brush,bath body,loofahs,synthetic loofah brush loofah synthetic non eco friendly,synthetic loofah non eco friendly,40.0,4.9,1
1820,loofah pet brush,bath body,loofahs,loofah pet brush loofah eco friendly sustainable,loofah pet brush eco friendly sustainable,80.0,4.9,0
1821,bamboo laundry basket ikea,home kitchen,laundry,laundry baskets,bamboo laundry basket ikea,1000.0,4.8,2
1822,fabric laundry basket walmart,home kitchen,laundry,laundry baskets,fabric laundry basket walmart,750.0,4.3,1
1823,wicker laundry basket target,home kitchen,laundry,laundry baskets,wicker laundry basket target,1200.0,4.7,2
1824,stainless steel laundry basket home depot,home kitchen,laundry,laundry baskets,stainless steel laundry basket home depot,2000.0,4.9,1
1825,foldable laundry basket tj maxx,home kitchen,laundry,laundry baskets,foldable laundry basket tj maxx,600.0,4.4,0
1826,hanging laundry basket overstock,home kitchen,laundry,laundry baskets,hanging laundry basket overstock,800.0,4.6,1
1827,collapsible laundry basket bed bath,home kitchen,laundry,laundry baskets,collapsible laundry basket bed bath,700.0,4.5,1
1828,stackable laundry basket container store,home kitchen,laundry,laundry baskets,stackable laundry basket container store,1100.0,4.7,2
1829,rolling laundry basket wayfair,home kitchen,laundry,laundry baskets,rolling laundry basket wayfair,1500.0,4.9,1
1830,plastic laundry basket amazon,home kitchen,laundry,laundry baskets,plastic laundry basket amazon,500.0,4.5,0
1831,mesh laundry basket bed bath,home kitchen,laundry,laundry baskets,mesh laundry basket bed bath,700.0,4.5,1
1832,plastic laundry bag amazon,home kitchen,laundry,laundry bags,plastic laundry bag amazon,300.0,4.2,0
1833,hamper target,home kitchen,laundry,hampers,hamper target,1000.0,4.7,1
1834,laundry sorter home depot,home kitchen,laundry,laundry sorters,laundry sorter home depot,1500.0,4.8,2
1835,laundry basket organizer overstock,home kitchen,laundry,laundry organizers,laundry organizer overstock,800.0,4.6,1
1836,pop laundry basket container store,home kitchen,laundry,laundry baskets,pop laundry basket container store,600.0,4.4,0
1837,underbed laundry basket bed bath,home kitchen,laundry,laundry baskets,underbed laundry basket bed bath,700.0,4.5,1
1838,wall mounted laundry basket wayfair,home kitchen,laundry,laundry baskets,wall mounted laundry basket wayfair,800.0,4.6,1
1839,laundry cart amazon,home kitchen,laundry,laundry carts,laundry cart amazon,1200.0,4.7,0
1840,laundry hamper lid target,home kitchen,laundry,hampers,hamper lid target,1000.0,4.7,1
1841,biodegradable mailer bags ecoenclose,shipping bags,compostable mailers,biodegradable compostable eco friendly shipping bags,mailer bags compost bags green packaging,200.0,4.5,2
1842,recycled paper bubble wrap better packaging company,cushioning materials,recycled bubble wrap,recycled paper cushioning bubble wrap,eco friendly packaging green packaging recycled materials,300.0,4.8,1
1843,plant based packing peanuts packing peanuts direct,cushioning materials,plant based packing peanuts,plant based biodegradable compostable packing peanuts,eco friendly packaging green packaging sustainable packaging,400.0,4.7,2
1844,reusable shipping boxes repack,shipping boxes,reusable shipping boxes,reusable shipping boxes eco friendly,sustainable packaging green packaging cost effective packaging,500.0,4.9,1
1845,recycled paper tape uline,shipping tape,recycled paper tape,recycled paper shipping tape eco friendly,sustainable packaging green packaging strong tape,100.0,4.6,1
1846,water activated paper tape eco products,shipping tape,water activated paper tape,water activated paper shipping tape eco friendly,sustainable packaging green packaging biodegradable tape,150.0,4.7,2
1847,compostable food packaging greenware,food packaging,compostable food packaging,compostable food packaging eco friendly,sustainable packaging green packaging disposable packaging,250.0,4.8,2
1848,recycled glass jars ball mason jars,food packaging,recycled glass jars,recycled glass food packaging eco friendly,sustainable packaging green packaging reusable packaging,350.0,4.9,1
1849,bamboo utensils eco bamboo products,food utensils,bamboo utensils,bamboo food utensils eco friendly,sustainable packaging green packaging reusable utensils,450.0,4.7,1
1850,reusable shopping bags chicobag,shopping bags,reusable shopping bags,reusable shopping bags eco friendly,sustainable packaging green packaging cost effective packaging,550.0,4.9,1
1851,recycled paper void better packaging company,cushioning materials,recycled paper void,recycled paper void eco friendly,sustainable packaging green packaging protective packaging,200.0,4.5,1
1852,biodegradable air pillows ecoenclose,cushioning materials,biodegradable air pillows,biodegradable air pillows cushioning eco friendly,sustainable packaging green packaging protective packaging,300.0,4.8,2
1853,plant based packing cubes packing peanuts direct,cushioning materials,plant based packing cubes,plant based biodegradable compostable packing cubes,eco friendly packaging green packaging sustainable packaging,400.0,4.7,2
1854,reusable shipping envelopes repack,shipping envelopes,reusable shipping envelopes,reusable shipping envelopes eco friendly,sustainable packaging green packaging cost effective packaging,500.0,4.9,1
1855,recycled kraft paper uline,wrapping paper,recycled kraft paper,recycled kraft paper wrapping paper eco friendly,sustainable packaging green packaging brown paper,100.0,4.6,1
1856,eco friendly shipping labels eco products,shipping labels,eco friendly shipping labels,eco friendly shipping labels recycled,sustainable packaging green packaging compostable labels,150.0,4.7,2
1857,compostable food service containers greenware,food service containers,compostable food service containers,compostable food service containers eco friendly,sustainable packaging green packaging disposable containers,250.0,4.8,2
1858,recycled plastic cups ball mason jars,food service containers,recycled plastic cups,recycled plastic cups food service containers eco friendly,sustainable packaging green packaging reusable cups,350.0,4.9,1
1859,bamboo straws eco bamboo products,food utensils,bamboo straws,bamboo food utensils straws eco friendly,sustainable packaging green packaging reusable utensils,450.0,4.7,1
1860,reusable shopping totes chicobag,shopping bags,reusable shopping totes,reusable shopping totes eco friendly,sustainable packaging green packaging cost effective packaging,550.0,4.9,1
1861,ethique shampoo bar,bath body,soaps,shampoo bar eco friendly sustainable zero waste,shampoo bar eco friendly sustainable zero waste,100.0,4.9,0
1862,dr bronner s magic soaps,bath body,soaps,liquid soap eco friendly sustainable cruelty free,liquid soap eco friendly sustainable cruelty free,120.0,4.9,0
1863,castile soap,bath body,soaps,castile soap eco friendly sustainable vegan,castile soap eco friendly sustainable vegan,80.0,4.9,0
1864,glycerin soap,bath body,soaps,glycerin soap eco friendly sustainable moisturizing,glycerin soap eco friendly sustainable moisturizing,90.0,4.9,0
1865,shea butter soap,bath body,soaps,shea butter soap eco friendly sustainable nourishing,shea butter soap eco friendly sustainable nourishing,100.0,4.9,0
1866,goat s milk soap,bath body,soaps,goat s milk soap eco friendly sustainable gentle,goat s milk soap eco friendly sustainable gentle,110.0,4.9,0
1867,aleppo soap,bath body,soaps,aleppo soap eco friendly sustainable traditional,aleppo soap eco friendly sustainable traditional,120.0,4.9,0
1868,olive oil soap,bath body,soaps,olive oil soap eco friendly sustainable moisturizing,olive oil soap eco friendly sustainable moisturizing,90.0,4.9,0
1869,coconut oil soap,bath body,soaps,coconut oil soap eco friendly sustainable cleansing,coconut oil soap eco friendly sustainable cleansing,80.0,4.9,0
1870,honey soap,bath body,soaps,honey soap eco friendly sustainable nourishing,honey soap eco friendly sustainable nourishing,100.0,4.9,0
1871,oatmeal soap,bath body,soaps,oatmeal soap eco friendly sustainable soothing,oatmeal soap eco friendly sustainable soothing,90.0,4.9,0
1872,lavender soap,bath body,soaps,lavender soap eco friendly sustainable calming,lavender soap eco friendly sustainable calming,80.0,4.9,0
1873,ethique shampoo bar,bath body,soaps,shampoo bar eco friendly sustainable zero waste,shampoo bar eco friendly sustainable zero waste,100.0,4.9,0
1874,dr bronner s magic soaps,bath body,soaps,liquid soap eco friendly sustainable cruelty free,liquid soap eco friendly sustainable cruelty free,120.0,4.9,0
1875,castile soap,bath body,soaps,castile soap eco friendly sustainable vegan,castile soap eco friendly sustainable vegan,80.0,4.9,0
1876,glycerin soap,bath body,soaps,glycerin soap eco friendly sustainable moisturizing,glycerin soap eco friendly sustainable moisturizing,90.0,4.9,0
1877,shea butter soap,bath body,soaps,shea butter soap eco friendly sustainable nourishing,shea butter soap eco friendly sustainable nourishing,100.0,4.9,0
1878,goat s milk soap,bath body,soaps,goat s milk soap eco friendly sustainable gentle,goat s milk soap eco friendly sustainable gentle,110.0,4.9,0
1879,palm oil soap,bath body,soaps,palm oil soap non eco friendly unsustainable,palm oil soap non eco friendly unsustainable,50.0,4.9,1
